customer_id,customer_name,city,state,registration_date,customer_segment
57419,Customer_57419,Houston,TX,2023-03-09,VIP
57420,Customer_57420,Chicago,NY,2023-06-20,Standard
57421,Customer_57421,New York,FL,2022-03-16,VIP
57422,Customer_57422,Miami,WA,2022-10-26,Standard
57423,Customer_57423,Seattle,NC,2022-11-12,Standard
57424,Customer_57424,Los Angeles,GA,2022-03-24,Standard
57425,Customer_57425,New York,TX,2023-03-16,Premium
57426,Customer_57426,New York,FL,2023-10-17,Standard
57427,Customer_57427,Charlotte,OH,2023-03-13,VIP
57428,Customer_57428,Chicago,NY,2023-02-03,Premium
57429,Customer_57429,Chicago,WA,2022-04-09,Premium
57430,Customer_57430,Seattle,GA,2022-04-16,Premium
57431,Customer_57431,Detroit,WA,2023-05-04,Premium
57432,Customer_57432,Houston,TX,2023-04-23,Premium
57433,Customer_57433,Charlotte,OH,2023-12-03,VIP
57434,Customer_57434,Houston,GA,2022-06-05,VIP
57435,Customer_57435,Miami,IL,2023-09-16,VIP
57436,Customer_57436,Charlotte,OH,2022-10-12,VIP
57437,Customer_57437,Detroit,IL,2022-06-17,Premium
57438,Customer_57438,Atlanta,NC,2022-01-03,Standard
57439,Customer_57439,Seattle,MI,2023-02-24,VIP
57440,Customer_57440,Atlanta,WA,2023-04-26,Premium
57441,Customer_57441,Los Angeles,MI,2022-02-21,Premium
57442,Customer_57442,Miami,IL,2023-07-25,Premium
57443,Customer_57443,Detroit,NY,2022-01-31,Standard
57444,Customer_57444,Miami,WA,2022-12-17,Standard
57445,Customer_57445,New York,NY,2023-06-16,VIP
57446,Customer_57446,New York,TX,2022-12-19,Premium
57447,Customer_57447,Detroit,NY,2023-07-22,VIP
57448,Customer_57448,Charlotte,CA,2022-06-07,Standard
57449,Customer_57449,Seattle,MI,2022-10-14,Standard
57450,Customer_57450,Columbus,NY,2023-11-26,Premium
57451,Customer_57451,Miami,NY,2022-01-12,VIP
57452,Customer_57452,Houston,OH,2022-09-19,VIP
57453,Customer_57453,Houston,IL,2023-10-01,Standard
57454,Customer_57454,Chicago,OH,2023-10-26,VIP
57455,Customer_57455,Seattle,MI,2023-05-07,VIP
57456,Customer_57456,New York,NY,2023-05-12,VIP
57457,Customer_57457,Columbus,WA,2023-12-30,Standard
57458,Customer_57458,Columbus,OH,2023-12-02,Premium
57459,Customer_57459,Los Angeles,GA,2023-08-27,Standard
57460,Customer_57460,Columbus,IL,2023-12-21,Standard
57461,Customer_57461,Miami,FL,2022-11-27,VIP
57462,Customer_57462,Miami,NC,2023-12-20,Premium
57463,Customer_57463,Houston,CA,2023-05-11,VIP
57464,Customer_57464,Charlotte,IL,2022-06-30,VIP
57465,Customer_57465,Houston,TX,2022-10-19,Standard
57466,Customer_57466,Miami,GA,2022-01-07,Standard
57467,Customer_57467,Houston,WA,2022-02-04,Premium
57468,Customer_57468,Atlanta,FL,2022-08-25,Standard
57469,Customer_57469,Atlanta,FL,2022-03-02,Premium
57470,Customer_57470,Detroit,GA,2022-07-22,Standard
57471,Customer_57471,Atlanta,NC,2022-03-27,Standard
57472,Customer_57472,Chicago,CA,2023-01-10,Standard
57473,Customer_57473,Columbus,CA,2022-03-08,VIP
57474,Customer_57474,Houston,NC,2023-06-17,Standard
57475,Customer_57475,Atlanta,FL,2023-02-28,Premium
57476,Customer_57476,Detroit,MI,2022-04-05,Premium
57477,Customer_57477,New York,WA,2023-04-04,Standard
57478,Customer_57478,Atlanta,IL,2022-12-22,Standard
57479,Customer_57479,Seattle,NC,2023-08-27,Standard
57480,Customer_57480,New York,TX,2023-07-26,VIP
57481,Customer_57481,Seattle,IL,2023-09-16,Standard
57482,Customer_57482,Detroit,FL,2023-03-22,VIP
57483,Customer_57483,New York,OH,2022-07-02,Premium
57484,Customer_57484,Houston,TX,2022-06-05,VIP
57485,Customer_57485,Chicago,NY,2023-12-04,Standard
57486,Customer_57486,Los Angeles,OH,2022-11-14,VIP
57487,Customer_57487,Charlotte,WA,2023-09-18,Premium
57488,Customer_57488,Detroit,GA,2022-11-08,VIP
57489,Customer_57489,Houston,NC,2023-10-11,VIP
57490,Customer_57490,Los Angeles,WA,2023-04-25,VIP
57491,Customer_57491,Seattle,WA,2023-03-06,Standard
57492,Customer_57492,Los Angeles,GA,2022-09-28,VIP
57493,Customer_57493,Houston,CA,2023-10-23,VIP
57494,Customer_57494,Columbus,CA,2022-04-13,VIP
57495,Customer_57495,Miami,FL,2023-09-17,Standard
57496,Customer_57496,Charlotte,IL,2022-10-04,Standard
57497,Customer_57497,Columbus,IL,2023-08-27,Premium
57498,Customer_57498,Chicago,IL,2022-12-21,Standard
57499,Customer_57499,Charlotte,OH,2023-06-03,Standard
57500,Customer_57500,Houston,FL,2022-08-05,VIP
57501,Customer_57501,Atlanta,GA,2022-07-05,VIP
57502,Customer_57502,Atlanta,NC,2023-01-07,Standard
57503,Customer_57503,Miami,MI,2022-03-19,VIP
57504,Customer_57504,Los Angeles,WA,2023-09-06,Premium
57505,Customer_57505,Miami,GA,2023-08-10,Standard
57506,Customer_57506,Charlotte,NC,2022-02-08,Premium
57507,Customer_57507,Detroit,TX,2022-03-26,Standard
57508,Customer_57508,Los Angeles,NC,2022-01-11,VIP
57509,Customer_57509,Houston,OH,2022-05-20,Premium
57510,Customer_57510,Atlanta,NC,2023-02-18,Premium
57511,Customer_57511,Houston,TX,2022-08-26,Standard
57512,Customer_57512,New York,TX,2022-08-06,Premium
57513,Customer_57513,Los Angeles,MI,2022-09-26,Premium
57514,Customer_57514,Charlotte,IL,2023-09-30,Premium
57515,Customer_57515,Detroit,TX,2022-05-18,Standard
57516,Customer_57516,Houston,CA,2022-05-29,VIP
57517,Customer_57517,Columbus,CA,2023-03-30,Premium
57518,Customer_57518,Detroit,NC,2023-05-13,Standard
57519,Customer_57519,Houston,NY,2023-12-16,Premium
57520,Customer_57520,Atlanta,FL,2023-04-30,VIP
57521,Customer_57521,Charlotte,NY,2022-02-26,Standard
57522,Customer_57522,Atlanta,OH,2023-06-29,Premium
57523,Customer_57523,Chicago,WA,2022-12-02,VIP
57524,Customer_57524,Detroit,FL,2023-08-15,VIP
57525,Customer_57525,New York,FL,2022-11-10,Standard
57526,Customer_57526,Seattle,TX,2023-11-27,Premium
57527,Customer_57527,Atlanta,CA,2022-06-19,Standard
57528,Customer_57528,New York,GA,2023-03-09,VIP
57529,Customer_57529,Seattle,FL,2023-06-03,VIP
57530,Customer_57530,Columbus,WA,2022-06-26,VIP
57531,Customer_57531,Charlotte,FL,2022-08-29,VIP
57532,Customer_57532,Charlotte,CA,2023-09-24,VIP
57533,Customer_57533,New York,IL,2023-11-06,VIP
57534,Customer_57534,Los Angeles,WA,2023-01-05,Standard
57535,Customer_57535,Columbus,MI,2023-01-15,Standard
57536,Customer_57536,Seattle,CA,2022-09-28,Standard
57537,Customer_57537,Detroit,OH,2022-07-23,Standard
57538,Customer_57538,Detroit,MI,2023-12-12,Premium
57539,Customer_57539,Detroit,WA,2022-10-12,Standard
57540,Customer_57540,Miami,NC,2022-09-20,VIP
57541,Customer_57541,Charlotte,FL,2023-07-06,Premium
57542,Customer_57542,Los Angeles,CA,2022-07-06,Premium
57543,Customer_57543,Columbus,TX,2022-04-04,Premium
57544,Customer_57544,Chicago,WA,2022-09-04,Premium
57545,Customer_57545,Chicago,WA,2023-06-20,Standard
57546,Customer_57546,Seattle,NY,2023-10-11,Premium
57547,Customer_57547,New York,CA,2022-01-05,VIP
57548,Customer_57548,Houston,GA,2022-05-01,VIP
57549,Customer_57549,Charlotte,OH,2022-05-04,Standard
57550,Customer_57550,Miami,WA,2022-11-17,VIP
57551,Customer_57551,Seattle,FL,2023-10-26,Premium
57552,Customer_57552,Houston,TX,2022-12-14,Standard
57553,Customer_57553,Houston,NY,2023-05-04,Premium
57554,Customer_57554,Charlotte,CA,2023-02-20,Standard
57555,Customer_57555,Charlotte,GA,2023-09-09,Standard
57556,Customer_57556,Houston,NC,2022-10-11,Standard
57557,Customer_57557,Houston,NC,2022-04-13,Standard
57558,Customer_57558,Seattle,MI,2023-11-20,Premium
57559,Customer_57559,Los Angeles,MI,2023-01-15,Premium
57560,Customer_57560,Chicago,NC,2022-04-16,Premium
57561,Customer_57561,Charlotte,CA,2022-08-04,VIP
57562,Customer_57562,Charlotte,CA,2023-09-30,Premium
57563,Customer_57563,Atlanta,GA,2023-07-13,Standard
57564,Customer_57564,Seattle,MI,2023-01-07,Standard
57565,Customer_57565,Charlotte,MI,2023-01-13,Standard
57566,Customer_57566,Houston,NC,2022-09-12,Premium
57567,Customer_57567,Charlotte,NY,2022-06-10,Standard
57568,Customer_57568,Atlanta,NC,2022-07-29,Standard
57569,Customer_57569,Los Angeles,NY,2023-04-27,Premium
57570,Customer_57570,Charlotte,CA,2023-01-06,Standard
57571,Customer_57571,Atlanta,WA,2022-01-15,Premium
57572,Customer_57572,Atlanta,WA,2023-06-01,Premium
57573,Customer_57573,Seattle,FL,2022-08-09,VIP
57574,Customer_57574,Charlotte,CA,2023-09-17,Standard
57575,Customer_57575,Atlanta,WA,2023-05-22,VIP
57576,Customer_57576,New York,MI,2022-09-06,VIP
57577,Customer_57577,Seattle,WA,2022-05-01,VIP
57578,Customer_57578,Atlanta,TX,2023-04-19,VIP
57579,Customer_57579,Seattle,GA,2022-11-24,VIP
57580,Customer_57580,Charlotte,WA,2022-06-20,Standard
57581,Customer_57581,Chicago,IL,2022-11-24,Standard
57582,Customer_57582,Atlanta,FL,2022-06-03,VIP
57583,Customer_57583,Detroit,IL,2023-11-29,VIP
57584,Customer_57584,New York,NY,2022-08-14,VIP
57585,Customer_57585,Chicago,CA,2022-05-31,Standard
57586,Customer_57586,Los Angeles,IL,2022-10-13,Premium
57587,Customer_57587,Chicago,MI,2022-08-29,Premium
57588,Customer_57588,Columbus,MI,2022-09-15,Premium
57589,Customer_57589,Los Angeles,NY,2023-12-17,Premium
57590,Customer_57590,Detroit,TX,2022-05-29,VIP
57591,Customer_57591,Houston,WA,2022-04-09,Standard
57592,Customer_57592,Seattle,WA,2022-07-29,VIP
57593,Customer_57593,Los Angeles,OH,2023-08-06,Premium
57594,Customer_57594,Houston,MI,2022-12-24,Standard
57595,Customer_57595,Atlanta,FL,2023-05-10,VIP
57596,Customer_57596,Charlotte,NY,2023-08-13,VIP
57597,Customer_57597,Columbus,IL,2023-03-19,Standard
57598,Customer_57598,Miami,IL,2022-11-30,VIP
57599,Customer_57599,Columbus,NC,2023-03-24,Standard
57600,Customer_57600,Columbus,WA,2022-06-19,VIP
57601,Customer_57601,Columbus,CA,2023-07-19,VIP
57602,Customer_57602,Atlanta,NY,2022-01-07,VIP
57603,Customer_57603,Miami,CA,2023-05-18,Premium
57604,Customer_57604,Miami,MI,2022-07-22,VIP
57605,Customer_57605,Charlotte,NY,2022-08-17,Standard
57606,Customer_57606,Atlanta,GA,2023-01-18,Standard
57607,Customer_57607,Miami,CA,2022-01-20,VIP
57608,Customer_57608,Seattle,GA,2022-01-13,Standard
57609,Customer_57609,Charlotte,MI,2023-03-07,Standard
57610,Customer_57610,Seattle,FL,2023-12-28,Standard
57611,Customer_57611,Chicago,FL,2022-09-23,VIP
57612,Customer_57612,Columbus,WA,2023-12-09,VIP
57613,Customer_57613,New York,GA,2022-11-30,Premium
57614,Customer_57614,Atlanta,IL,2022-11-30,Standard
57615,Customer_57615,Columbus,TX,2023-06-20,Premium
57616,Customer_57616,Seattle,WA,2022-02-15,Standard
57617,Customer_57617,Houston,IL,2022-11-09,Premium
57618,Customer_57618,Charlotte,FL,2023-06-15,Premium
57619,Customer_57619,New York,CA,2022-06-24,VIP
57620,Customer_57620,Miami,OH,2023-09-20,Standard
57621,Customer_57621,New York,IL,2022-10-27,Premium
57622,Customer_57622,Seattle,WA,2022-02-12,VIP
57623,Customer_57623,Columbus,NY,2023-05-03,Standard
57624,Customer_57624,Charlotte,TX,2023-11-27,Premium
57625,Customer_57625,Seattle,CA,2023-07-09,VIP
57626,Customer_57626,Seattle,TX,2022-06-13,Standard
57627,Customer_57627,Chicago,IL,2023-06-16,VIP
57628,Customer_57628,Detroit,TX,2023-01-24,Standard
57629,Customer_57629,Detroit,MI,2022-07-11,VIP
57630,Customer_57630,Miami,NY,2023-01-10,Premium
57631,Customer_57631,Detroit,WA,2022-12-22,Standard
57632,Customer_57632,Miami,MI,2023-06-19,VIP
57633,Customer_57633,Miami,OH,2023-03-28,Premium
57634,Customer_57634,Chicago,FL,2022-07-04,Standard
57635,Customer_57635,Los Angeles,FL,2023-08-14,Standard
57636,Customer_57636,New York,CA,2022-07-13,Standard
57637,Customer_57637,Houston,NY,2023-04-08,Premium
57638,Customer_57638,Columbus,OH,2022-01-24,VIP
57639,Customer_57639,Los Angeles,FL,2023-03-15,Standard
57640,Customer_57640,Houston,IL,2022-06-11,Premium
57641,Customer_57641,Columbus,FL,2023-10-08,VIP
57642,Customer_57642,Seattle,FL,2023-10-18,Standard
57643,Customer_57643,New York,IL,2023-01-05,Premium
57644,Customer_57644,Miami,IL,2023-06-03,VIP
57645,Customer_57645,Los Angeles,NC,2023-04-20,Premium
57646,Customer_57646,Chicago,FL,2022-08-11,Standard
57647,Customer_57647,New York,FL,2023-01-25,Premium
57648,Customer_57648,Atlanta,OH,2022-01-20,Premium
57649,Customer_57649,Detroit,WA,2023-06-21,Standard
57650,Customer_57650,Seattle,MI,2022-03-03,VIP
57651,Customer_57651,Los Angeles,GA,2023-01-12,VIP
57652,Customer_57652,New York,MI,2022-12-27,Premium
57653,Customer_57653,Miami,GA,2023-07-06,Premium
57654,Customer_57654,Houston,CA,2022-05-17,Standard
57655,Customer_57655,Charlotte,CA,2023-11-24,VIP
57656,Customer_57656,Los Angeles,MI,2022-05-20,Standard
57657,Customer_57657,Columbus,MI,2023-03-05,VIP
57658,Customer_57658,Charlotte,NC,2022-05-28,Standard
57659,Customer_57659,Charlotte,WA,2022-07-27,Premium
57660,Customer_57660,Seattle,FL,2023-12-25,Standard
57661,Customer_57661,Columbus,FL,2023-11-12,Premium
57662,Customer_57662,Atlanta,IL,2022-03-26,Standard
57663,Customer_57663,Houston,FL,2023-02-23,Premium
57664,Customer_57664,Chicago,IL,2023-04-17,VIP
57665,Customer_57665,Miami,MI,2023-01-18,Standard
57666,Customer_57666,Charlotte,MI,2022-01-21,Premium
57667,Customer_57667,Charlotte,GA,2022-03-07,Premium
57668,Customer_57668,Miami,FL,2022-03-28,Standard
57669,Customer_57669,New York,IL,2023-01-14,Premium
57670,Customer_57670,Los Angeles,CA,2022-07-22,Standard
57671,Customer_57671,Houston,MI,2022-05-19,Premium
57672,Customer_57672,New York,FL,2023-10-14,VIP
57673,Customer_57673,Chicago,TX,2023-04-06,VIP
57674,Customer_57674,Seattle,NY,2022-01-26,Premium
57675,Customer_57675,Charlotte,WA,2022-08-09,Premium
57676,Customer_57676,Miami,TX,2022-11-04,Standard
57677,Customer_57677,Miami,GA,2022-04-08,Standard
57678,Customer_57678,Miami,NY,2022-10-20,VIP
57679,Customer_57679,Los Angeles,CA,2023-03-31,VIP
57680,Customer_57680,Houston,TX,2023-05-04,Standard
57681,Customer_57681,Miami,IL,2022-12-12,VIP
57682,Customer_57682,Los Angeles,MI,2023-01-24,Standard
57683,Customer_57683,Chicago,TX,2023-12-16,VIP
57684,Customer_57684,Detroit,CA,2023-07-12,Standard
57685,Customer_57685,Charlotte,WA,2023-06-06,Standard
57686,Customer_57686,Los Angeles,NY,2023-12-15,VIP
57687,Customer_57687,Columbus,FL,2023-11-23,Standard
57688,Customer_57688,New York,OH,2023-03-08,VIP
57689,Customer_57689,Detroit,FL,2022-08-05,Premium
57690,Customer_57690,Charlotte,GA,2023-05-15,Premium
57691,Customer_57691,Miami,CA,2022-04-02,Standard
57692,Customer_57692,Houston,WA,2022-08-31,VIP
57693,Customer_57693,Columbus,GA,2023-03-27,Premium
57694,Customer_57694,Seattle,CA,2023-08-28,Standard
57695,Customer_57695,Detroit,FL,2023-08-25,Premium
57696,Customer_57696,Atlanta,CA,2023-07-05,Premium
57697,Customer_57697,Charlotte,TX,2023-04-29,VIP
57698,Customer_57698,Columbus,OH,2022-01-09,VIP
57699,Customer_57699,Seattle,OH,2023-06-22,Standard
57700,Customer_57700,Atlanta,OH,2022-02-01,Standard
57701,Customer_57701,Charlotte,NC,2023-12-08,Premium
57702,Customer_57702,Atlanta,CA,2022-12-07,Premium
57703,Customer_57703,Seattle,OH,2022-09-12,Premium
57704,Customer_57704,Atlanta,OH,2023-06-03,Standard
57705,Customer_57705,Charlotte,CA,2022-07-08,Premium
57706,Customer_57706,Seattle,FL,2023-07-07,Premium
57707,Customer_57707,Seattle,NY,2023-08-21,Premium
57708,Customer_57708,New York,CA,2023-07-18,VIP
57709,Customer_57709,Charlotte,NC,2022-03-19,Standard
57710,Customer_57710,Atlanta,FL,2022-06-30,Standard
57711,Customer_57711,Chicago,GA,2023-12-23,Standard
57712,Customer_57712,Detroit,MI,2022-06-03,VIP
57713,Customer_57713,Houston,TX,2023-11-02,VIP
57714,Customer_57714,Charlotte,MI,2022-08-17,Premium
57715,Customer_57715,Detroit,TX,2023-11-06,Standard
57716,Customer_57716,Columbus,IL,2023-09-19,Premium
57717,Customer_57717,Charlotte,OH,2023-02-04,Standard
57718,Customer_57718,Columbus,NC,2022-12-05,VIP
57719,Customer_57719,Atlanta,TX,2023-04-09,VIP
57720,Customer_57720,Detroit,WA,2023-12-06,VIP
57721,Customer_57721,Chicago,FL,2023-01-08,VIP
57722,Customer_57722,Detroit,GA,2022-07-19,VIP
57723,Customer_57723,Detroit,WA,2023-10-23,Standard
57724,Customer_57724,Seattle,GA,2023-05-14,Premium
57725,Customer_57725,Atlanta,NY,2023-02-03,VIP
57726,Customer_57726,Columbus,WA,2022-10-04,Standard
57727,Customer_57727,Los Angeles,FL,2022-10-23,Premium
57728,Customer_57728,Detroit,TX,2022-12-07,Premium
57729,Customer_57729,Miami,NC,2022-04-27,Standard
57730,Customer_57730,Atlanta,OH,2022-06-12,Standard
57731,Customer_57731,Charlotte,TX,2023-10-04,Standard
57732,Customer_57732,Seattle,CA,2022-12-02,Premium
57733,Customer_57733,Miami,IL,2023-01-28,Premium
57734,Customer_57734,New York,MI,2022-06-08,VIP
57735,Customer_57735,Charlotte,CA,2022-06-23,Premium
57736,Customer_57736,Los Angeles,NY,2022-06-06,Premium
57737,Customer_57737,Chicago,TX,2022-01-13,Standard
57738,Customer_57738,Atlanta,FL,2023-07-09,Standard
57739,Customer_57739,Miami,WA,2023-11-04,Premium
57740,Customer_57740,Los Angeles,MI,2022-07-30,Standard
57741,Customer_57741,Miami,FL,2022-10-15,Premium
57742,Customer_57742,Chicago,TX,2023-02-22,Premium
57743,Customer_57743,Chicago,NC,2022-09-20,Standard
57744,Customer_57744,Los Angeles,FL,2023-11-24,Standard
57745,Customer_57745,New York,NY,2022-10-03,Premium
57746,Customer_57746,Seattle,GA,2022-05-15,Standard
57747,Customer_57747,Detroit,IL,2023-08-26,VIP
57748,Customer_57748,Chicago,NC,2023-08-03,VIP
57749,Customer_57749,Charlotte,FL,2023-12-05,Standard
57750,Customer_57750,Columbus,WA,2023-01-31,VIP
57751,Customer_57751,Chicago,CA,2022-05-05,Standard
57752,Customer_57752,Charlotte,WA,2022-08-03,Premium
57753,Customer_57753,Los Angeles,MI,2023-06-15,VIP
57754,Customer_57754,Houston,IL,2022-02-28,Standard
57755,Customer_57755,New York,OH,2023-04-04,Premium
57756,Customer_57756,Columbus,IL,2022-03-18,Premium
57757,Customer_57757,Charlotte,WA,2023-07-27,Premium
57758,Customer_57758,New York,CA,2023-11-26,Standard
57759,Customer_57759,Seattle,MI,2023-01-21,Premium
57760,Customer_57760,New York,TX,2022-02-15,VIP
57761,Customer_57761,Houston,IL,2023-03-19,Premium
57762,Customer_57762,Los Angeles,NC,2023-08-07,VIP
57763,Customer_57763,Seattle,IL,2023-08-30,VIP
57764,Customer_57764,New York,CA,2023-10-30,VIP
57765,Customer_57765,Houston,NY,2022-07-27,Standard
57766,Customer_57766,Seattle,WA,2023-09-12,Premium
57767,Customer_57767,Seattle,MI,2023-09-06,VIP
57768,Customer_57768,Miami,TX,2022-09-27,Premium
57769,Customer_57769,Los Angeles,NC,2022-12-15,VIP
57770,Customer_57770,Columbus,NC,2022-03-18,Premium
57771,Customer_57771,New York,FL,2022-02-07,VIP
57772,Customer_57772,Seattle,FL,2023-01-29,VIP
57773,Customer_57773,Columbus,OH,2023-11-05,VIP
57774,Customer_57774,New York,GA,2023-06-26,Premium
57775,Customer_57775,Seattle,CA,2022-07-24,Standard
57776,Customer_57776,Los Angeles,FL,2023-06-16,Premium
57777,Customer_57777,Seattle,CA,2022-06-05,Premium
57778,Customer_57778,Atlanta,NC,2023-09-24,VIP
57779,Customer_57779,Atlanta,NY,2022-05-25,VIP
57780,Customer_57780,Columbus,CA,2022-03-14,Standard
57781,Customer_57781,Miami,CA,2023-01-26,Standard
57782,Customer_57782,Miami,TX,2022-05-30,Premium
57783,Customer_57783,Chicago,GA,2023-08-20,Standard
57784,Customer_57784,Atlanta,IL,2023-06-13,VIP
57785,Customer_57785,Miami,NY,2023-01-22,VIP
57786,Customer_57786,Charlotte,WA,2022-01-16,Premium
57787,Customer_57787,Houston,GA,2022-11-10,Premium
57788,Customer_57788,Charlotte,FL,2023-12-12,VIP
57789,Customer_57789,New York,FL,2022-07-09,Premium
57790,Customer_57790,Seattle,NY,2023-05-12,VIP
57791,Customer_57791,Chicago,MI,2023-06-04,Standard
57792,Customer_57792,Chicago,IL,2023-01-18,Premium
57793,Customer_57793,Seattle,OH,2023-12-19,Standard
57794,Customer_57794,Detroit,WA,2023-05-23,Premium
57795,Customer_57795,Columbus,WA,2022-04-19,Premium
57796,Customer_57796,Miami,IL,2022-02-28,Standard
57797,Customer_57797,Miami,OH,2022-09-09,VIP
57798,Customer_57798,Charlotte,OH,2023-03-08,Standard
57799,Customer_57799,Miami,TX,2023-10-29,Premium
57800,Customer_57800,Atlanta,OH,2022-07-15,Premium
57801,Customer_57801,Detroit,FL,2023-10-12,Premium
57802,Customer_57802,Los Angeles,NY,2022-01-13,Standard
57803,Customer_57803,Miami,OH,2023-01-04,Premium
57804,Customer_57804,New York,TX,2023-01-21,Premium
57805,Customer_57805,Detroit,NC,2023-09-05,Premium
57806,Customer_57806,Chicago,NY,2022-12-08,Standard
57807,Customer_57807,New York,NY,2023-10-29,Standard
57808,Customer_57808,Columbus,IL,2023-10-29,VIP
57809,Customer_57809,Detroit,MI,2023-03-02,VIP
57810,Customer_57810,Columbus,NC,2022-06-30,Premium
57811,Customer_57811,Charlotte,GA,2022-11-20,VIP
57812,Customer_57812,Miami,WA,2023-10-04,Standard
57813,Customer_57813,Chicago,MI,2022-02-05,Premium
57814,Customer_57814,Houston,TX,2023-12-05,Premium
57815,Customer_57815,Columbus,IL,2023-08-19,Standard
57816,Customer_57816,Chicago,FL,2023-01-28,Premium
57817,Customer_57817,Charlotte,IL,2023-09-21,VIP
57818,Customer_57818,Columbus,NC,2022-11-04,Premium
57819,Customer_57819,Miami,IL,2022-03-17,Premium
57820,Customer_57820,Columbus,FL,2022-05-24,VIP
57821,Customer_57821,Los Angeles,NY,2022-08-08,Standard
57822,Customer_57822,New York,FL,2022-11-23,Premium
57823,Customer_57823,Houston,NY,2022-06-22,VIP
57824,Customer_57824,Chicago,CA,2023-07-15,Premium
57825,Customer_57825,Chicago,WA,2023-06-26,Premium
57826,Customer_57826,Columbus,IL,2023-07-14,Standard
57827,Customer_57827,Charlotte,CA,2023-09-22,Premium
57828,Customer_57828,Detroit,CA,2023-08-20,Standard
57829,Customer_57829,Charlotte,CA,2023-11-23,Premium
57830,Customer_57830,Seattle,TX,2022-01-02,Standard
57831,Customer_57831,Columbus,CA,2023-11-25,VIP
57832,Customer_57832,Atlanta,CA,2023-07-16,VIP
57833,Customer_57833,Miami,IL,2023-06-11,Standard
57834,Customer_57834,Columbus,IL,2023-06-16,Premium
57835,Customer_57835,Seattle,MI,2023-01-28,Premium
57836,Customer_57836,Atlanta,NC,2022-02-01,Standard
57837,Customer_57837,Los Angeles,NY,2023-06-22,VIP
57838,Customer_57838,Chicago,TX,2022-03-12,Premium
57839,Customer_57839,Houston,NY,2022-04-04,Standard
57840,Customer_57840,Charlotte,FL,2022-01-04,VIP
57841,Customer_57841,Charlotte,NY,2023-04-17,Premium
57842,Customer_57842,Houston,MI,2022-04-12,Standard
57843,Customer_57843,Detroit,CA,2022-10-17,VIP
57844,Customer_57844,New York,IL,2023-09-03,Premium
57845,Customer_57845,Chicago,NY,2022-06-28,Premium
57846,Customer_57846,Miami,MI,2022-07-29,Premium
57847,Customer_57847,Columbus,MI,2023-12-22,Premium
57848,Customer_57848,Atlanta,GA,2023-02-14,Standard
57849,Customer_57849,Miami,MI,2022-01-27,Standard
57850,Customer_57850,Houston,IL,2022-09-08,Premium
57851,Customer_57851,Charlotte,IL,2023-02-28,VIP
57852,Customer_57852,Atlanta,MI,2023-06-08,VIP
57853,Customer_57853,Columbus,NY,2022-01-31,VIP
57854,Customer_57854,Atlanta,TX,2023-06-04,VIP
57855,Customer_57855,Atlanta,OH,2023-10-28,Premium
57856,Customer_57856,Detroit,NC,2022-12-08,Standard
57857,Customer_57857,Atlanta,OH,2023-07-26,VIP
57858,Customer_57858,Los Angeles,NY,2023-11-10,Standard
57859,Customer_57859,Miami,NC,2023-06-02,Premium
57860,Customer_57860,Detroit,NC,2022-10-21,Standard
57861,Customer_57861,Columbus,CA,2022-09-25,Standard
57862,Customer_57862,Seattle,TX,2022-10-06,Standard
57863,Customer_57863,Houston,NY,2022-08-03,VIP
57864,Customer_57864,Houston,FL,2023-05-15,Premium
57865,Customer_57865,Miami,WA,2022-05-18,Premium
57866,Customer_57866,Detroit,FL,2022-04-26,Premium
57867,Customer_57867,Seattle,MI,2022-07-23,Premium
57868,Customer_57868,Los Angeles,TX,2022-06-27,Standard
57869,Customer_57869,Detroit,IL,2023-03-18,VIP
57870,Customer_57870,Miami,TX,2023-12-29,Standard
57871,Customer_57871,Charlotte,NY,2023-05-22,VIP
57872,Customer_57872,Columbus,GA,2023-05-23,Premium
57873,Customer_57873,Seattle,IL,2023-03-03,Standard
57874,Customer_57874,Chicago,FL,2022-08-06,Standard
57875,Customer_57875,New York,CA,2023-07-27,Premium
57876,Customer_57876,New York,GA,2022-08-18,VIP
57877,Customer_57877,Seattle,GA,2022-03-16,Premium
57878,Customer_57878,Charlotte,OH,2023-08-25,Premium
57879,Customer_57879,Charlotte,CA,2022-03-19,Premium
57880,Customer_57880,Los Angeles,NY,2023-12-02,VIP
57881,Customer_57881,Columbus,NY,2023-06-01,Premium
57882,Customer_57882,Columbus,MI,2022-02-26,Standard
57883,Customer_57883,Detroit,MI,2022-11-08,Premium
57884,Customer_57884,New York,IL,2022-08-27,Standard
57885,Customer_57885,Detroit,TX,2023-06-09,VIP
57886,Customer_57886,Miami,NY,2022-11-01,Premium
57887,Customer_57887,Atlanta,OH,2023-12-17,VIP
57888,Customer_57888,Seattle,IL,2022-09-04,Standard
57889,Customer_57889,Columbus,GA,2022-02-17,Premium
57890,Customer_57890,Detroit,FL,2023-08-29,Standard
57891,Customer_57891,Seattle,IL,2023-04-26,Standard
57892,Customer_57892,Charlotte,GA,2023-08-07,Premium
57893,Customer_57893,Detroit,TX,2023-05-15,VIP
57894,Customer_57894,Detroit,OH,2022-12-04,VIP
57895,Customer_57895,Charlotte,TX,2023-01-20,Standard
57896,Customer_57896,Seattle,CA,2023-06-09,VIP
57897,Customer_57897,Seattle,TX,2022-09-25,Standard
57898,Customer_57898,Charlotte,FL,2022-06-30,Premium
57899,Customer_57899,Detroit,IL,2022-05-01,VIP
